text,intent_name,word_count,text_clean,is_high_risk
There is a direct debit charge on my account that is not mine.,direct_debit_payment_not_recognised,13,there is a direct debit charge on my account that is not mine,0
I see a direct debit transaction in the app that is not mine,direct_debit_payment_not_recognised,13,i see a direct debit transaction in the app that is not mine,0
There is a direct debit set up that was not authorized by me.,direct_debit_payment_not_recognised,13,there is a direct debit set up that was not authorized by me,0
I didn't initiate a direct debit that I see on my account,direct_debit_payment_not_recognised,12,i didnt initiate a direct debit that i see on my account,0
Why is there a direct debit fee in the App when I didn't do it?,direct_debit_payment_not_recognised,15,why is there a direct debit fee in the app when i didnt do it,0
There is a payment I don't recognise!,direct_debit_payment_not_recognised,7,there is a payment i dont recognise,0
A couple weeks ago there was a debit taken from my account from a transaction I don't recall. Is it possible to trace this transaction to make sure I'm not being scammed?,direct_debit_payment_not_recognised,32,a couple weeks ago there was a debit taken from my account from a transaction i dont recall is it possible to trace this transaction to make sure im not being scammed,0
What should I do about a direct debit that I did not set up?,direct_debit_payment_not_recognised,14,what should i do about a direct debit that i did not set up,0
There was a direct debit transaction I have don't think should be there.,direct_debit_payment_not_recognised,13,there was a direct debit transaction i have dont think should be there,0
I just found a payment from a while back in my account that I didn't make.  Can I still dispute it even though it was a couple of months ago?,direct_debit_payment_not_recognised,30,i just found a payment from a while back in my account that i didnt make can i still dispute it even though it was a couple of months ago,0
I do not recognize a direct debit payment that I see on my app,direct_debit_payment_not_recognised,14,i do not recognize a direct debit payment that i see on my app,0
My account was charged a debit payment I don't recognize.,direct_debit_payment_not_recognised,10,my account was charged a debit payment i dont recognize,0
"In my app, a direct debit payment I didn't do shows in my app",direct_debit_payment_not_recognised,14,in my app a direct debit payment i didnt do shows in my app,0
My accounts been charged a payment for something I didn't make.,direct_debit_payment_not_recognised,11,my accounts been charged a payment for something i didnt make,0
looking back on my transactions from a couple of months ago I have noticed a charge that is fairly large that I'm certain was not completed by me. I know it has been a while but can I please dispute this charge?,direct_debit_payment_not_recognised,42,looking back on my transactions from a couple of months ago i have noticed a charge that is fairly large that im certain was not completed by me i know it has been a while but can i please dispute this charge,0
I see a direct debit charge that I did not approve,direct_debit_payment_not_recognised,11,i see a direct debit charge that i did not approve,0
The app shows Direct Debit payments that I didn't make,direct_debit_payment_not_recognised,10,the app shows direct debit payments that i didnt make,0
I have an unknown direct debit payment on my account,direct_debit_payment_not_recognised,10,i have an unknown direct debit payment on my account,0
"There is a direct debit that I didn't set up, what should I do?",direct_debit_payment_not_recognised,14,there is a direct debit that i didnt set up what should i do,0
I see a direct debit that I didn't authorize,direct_debit_payment_not_recognised,9,i see a direct debit that i didnt authorize,0
"I know this very late, but I just went through my statements from the last couple months and there's one quite large-ish payment that I definitely haven't made. Is it still possible to dispute it?",direct_debit_payment_not_recognised,35,i know this very late but i just went through my statements from the last couple months and theres one quite largeish payment that i definitely havent made is it still possible to dispute it,0
I checked my account and see that funds were deducted from a seller I didn't approve of. Can you help me understand?,direct_debit_payment_not_recognised,22,i checked my account and see that funds were deducted from a seller i didnt approve of can you help me understand,0
There is a transaction showing in my app that I did not make as I have not used that card all day.  Please reimburse this amount to my account.,direct_debit_payment_not_recognised,29,there is a transaction showing in my app that i did not make as i have not used that card all day please reimburse this amount to my account,0
My app shows a direct debit that isn't mine.,direct_debit_payment_not_recognised,9,my app shows a direct debit that isnt mine,0
I haven't used my card all day but there is a payment showing in the app. Please cancel it!,direct_debit_payment_not_recognised,19,i havent used my card all day but there is a payment showing in the app please cancel it,0
There is a payment showing on my app that I didn't do. Will you please cancel this payment and refund my money ?,direct_debit_payment_not_recognised,23,there is a payment showing on my app that i didnt do will you please cancel this payment and refund my money,0
Why is there a direct debit to my account? I didn't do that.,direct_debit_payment_not_recognised,13,why is there a direct debit to my account i didnt do that,0
Help me!  I don't know what my password is.,passcode_forgotten,9,help me i dont know what my password is,0
"I thought I knew my password but I guess I was wrong, what can I do now?",passcode_forgotten,17,i thought i knew my password but i guess i was wrong what can i do now,0
I am unable to access my app due to forgetting my passcode.,passcode_forgotten,12,i am unable to access my app due to forgetting my passcode,0
I can't recall my password.,passcode_forgotten,5,i cant recall my password,0
What should I do if I don't know my password?,passcode_forgotten,10,what should i do if i dont know my password,0
Need a new passcode.,passcode_forgotten,4,need a new passcode,0
I can't log in with this passocde,passcode_forgotten,7,i cant log in with this passocde,0
I forgot my passcode. Now what?,passcode_forgotten,6,i forgot my passcode now what,0
What are the steps to reset my passcode?,passcode_forgotten,8,what are the steps to reset my passcode,0
Where do I go to reset the passcode?,passcode_forgotten,8,where do i go to reset the passcode,0
I am unaware of what my password is.,passcode_forgotten,8,i am unaware of what my password is,0
I can't remember my passcode.,passcode_forgotten,5,i cant remember my passcode,0
I forgot my code,passcode_forgotten,4,i forgot my code,0
Help me.  The passcode doesn't work.,passcode_forgotten,6,help me the passcode doesnt work,0
The passcode isn't working for me.,passcode_forgotten,6,the passcode isnt working for me,0
Is there a way to recover my password?,passcode_forgotten,8,is there a way to recover my password,0
Can you lookup my password?,passcode_forgotten,5,can you lookup my password,0
What is my password?,passcode_forgotten,4,what is my password,0
I forgot my password to get into the app!,passcode_forgotten,9,i forgot my password to get into the app,0
Why doesn't my passcode work?,passcode_forgotten,5,why doesnt my passcode work,0
I happened to forget my password,passcode_forgotten,6,i happened to forget my password,0
I forgot the passcode on my app.,passcode_forgotten,7,i forgot the passcode on my app,0
I seem to of forgotten my passcode.,passcode_forgotten,7,i seem to of forgotten my passcode,0
I do not understand why my pass-code is not working.,passcode_forgotten,10,i do not understand why my passcode is not working,0
My passcode won't work.,passcode_forgotten,4,my passcode wont work,0
How do I reset my passcode?,passcode_forgotten,6,how do i reset my passcode,0
Not sure what my password is.,passcode_forgotten,6,not sure what my password is,0
how to recover my passcode,passcode_forgotten,5,how to recover my passcode,0
I don't remember my login code,passcode_forgotten,6,i dont remember my login code,0
I need a new login code,passcode_forgotten,6,i need a new login code,0
Help!  I forgot my password.,passcode_forgotten,5,help i forgot my password,0
I happened to forget my passcode,passcode_forgotten,6,i happened to forget my passcode,0
"what is going on, i have entered my passcode and its not working",passcode_forgotten,13,what is going on i have entered my passcode and its not working,0
passcode retrieval,passcode_forgotten,2,passcode retrieval,0
My passcode is not being accepted,passcode_forgotten,6,my passcode is not being accepted,0
I would like to better understand why my pass-code is not working.,passcode_forgotten,12,i would like to better understand why my passcode is not working,0
I can't find my code,passcode_forgotten,5,i cant find my code,0
My password doesn't work.,passcode_forgotten,4,my password doesnt work,0
My passcode was denied.,passcode_forgotten,4,my passcode was denied,0
I don't know the code for the app.,passcode_forgotten,8,i dont know the code for the app,0
I can't remember my password.,passcode_forgotten,5,i cant remember my password,0
Please help me.  I don't know my code to get into the app.,passcode_forgotten,13,please help me i dont know my code to get into the app,0
"I used to know my password, but not anymore.",passcode_forgotten,9,i used to know my password but not anymore,0
I've forgotten my passcode. Can I reset?,passcode_forgotten,7,ive forgotten my passcode can i reset,0
I am entering my passcode but getting an error.,passcode_forgotten,9,i am entering my passcode but getting an error,0
I don't remember my password,passcode_forgotten,5,i dont remember my password,0
Where can I get a new passcode?,passcode_forgotten,7,where can i get a new passcode,0
What are the steps for changing my passcode?,passcode_forgotten,8,what are the steps for changing my passcode,0
I lost the code and can not get into the app. Help!,passcode_forgotten,12,i lost the code and can not get into the app help,1
I think my passcode was changed,passcode_forgotten,6,i think my passcode was changed,0
How can I reset the passcode if I need to do that?,passcode_forgotten,12,how can i reset the passcode if i need to do that,0
I can't log into my account because I lost my password,passcode_forgotten,11,i cant log into my account because i lost my password,1
What do I do if I can't access my passcode?,passcode_forgotten,10,what do i do if i cant access my passcode,0
The app passcode has completely slipped my mind.,passcode_forgotten,8,the app passcode has completely slipped my mind,0
Can you help me reset my passcode? I forgot it.,passcode_forgotten,10,can you help me reset my passcode i forgot it,0
How do I change my passcode?,passcode_forgotten,6,how do i change my passcode,0
I cannot remember my passcode.,passcode_forgotten,5,i cannot remember my passcode,0
I don't have a password.,passcode_forgotten,5,i dont have a password,0
Where do I go to reset my passcode?,passcode_forgotten,8,where do i go to reset my passcode,0
What do I do if I forgot my passcode?,passcode_forgotten,9,what do i do if i forgot my passcode,0
I've completely forgot the code to get into the app.,passcode_forgotten,10,ive completely forgot the code to get into the app,0
How can I go about resetting my passcode?,passcode_forgotten,8,how can i go about resetting my passcode,0
How can I change my password?,passcode_forgotten,6,how can i change my password,0
Is there a way to reset the passcode?,passcode_forgotten,8,is there a way to reset the passcode,0
I can't log in,passcode_forgotten,4,i cant log in,0
Help! I've forgot my app passcode!,passcode_forgotten,6,help ive forgot my app passcode,0
"I need to reset my passcode, this one isn't working",passcode_forgotten,10,i need to reset my passcode this one isnt working,0
I don't remember my passcode?,passcode_forgotten,5,i dont remember my passcode,0
What do I do if I have forgotten my passcode?,passcode_forgotten,10,what do i do if i have forgotten my passcode,0
Can you tell me my code to get into the app?,passcode_forgotten,11,can you tell me my code to get into the app,0
"I cannot remember my passcode, is there a way to retrieve it?",passcode_forgotten,12,i cannot remember my passcode is there a way to retrieve it,0
What should I do if my passcode won't work?,passcode_forgotten,9,what should i do if my passcode wont work,0
I have forgotten my passcode,passcode_forgotten,5,i have forgotten my passcode,0
Can my password be reset if I do not have it?,passcode_forgotten,11,can my password be reset if i do not have it,0
I can't access my account.,passcode_forgotten,5,i cant access my account,0
Lost password,passcode_forgotten,2,lost password,1
"I'm locked out of my account as I can't remember my code, what do I do now?",passcode_forgotten,17,im locked out of my account as i cant remember my code what do i do now,0
"Disaster, I've totally forgotten my passcode, can you help me?",passcode_forgotten,10,disaster ive totally forgotten my passcode can you help me,0
"I want to reset my passcode, how can I do that?",passcode_forgotten,11,i want to reset my passcode how can i do that,0
I tried entering my passcode and it isn't working. Can you help?,passcode_forgotten,12,i tried entering my passcode and it isnt working can you help,0
I can't get into the app with the passcode.,passcode_forgotten,9,i cant get into the app with the passcode,0
For some reason I forgot the passcode I have.,passcode_forgotten,9,for some reason i forgot the passcode i have,0
I've forgotten my app passcode completely.,passcode_forgotten,6,ive forgotten my app passcode completely,0
How do I reset my password?,passcode_forgotten,6,how do i reset my password,0
I lost my passcode.,passcode_forgotten,4,i lost my passcode,1
I don't know my password anymore.,passcode_forgotten,6,i dont know my password anymore,0
Instruct me how to reset the passcode.,passcode_forgotten,7,instruct me how to reset the passcode,0
I can't remember what my password is,passcode_forgotten,7,i cant remember what my password is,0
I need to reset my passcode. Where do I go to do that?,passcode_forgotten,13,i need to reset my passcode where do i go to do that,0
How can I reset my passcode?,passcode_forgotten,6,how can i reset my passcode,0
How do I get the passcode reset?,passcode_forgotten,7,how do i get the passcode reset,0
Can someone please help assist me by explaining to me why my pass-code is not working?,passcode_forgotten,16,can someone please help assist me by explaining to me why my passcode is not working,0
I don't have my passcode to access the app.,passcode_forgotten,9,i dont have my passcode to access the app,0
Can I reset the passcode?,passcode_forgotten,5,can i reset the passcode,0
Are there directions to get a new passcode if I forgot mine?,passcode_forgotten,12,are there directions to get a new passcode if i forgot mine,0
I need to reset the passcode.,passcode_forgotten,6,i need to reset the passcode,0
I can't enter my passcode.,passcode_forgotten,5,i cant enter my passcode,0
I think I forgot my passcode,passcode_forgotten,6,i think i forgot my passcode,0
I don't know my password,passcode_forgotten,5,i dont know my password,0
I forgot the code I need to get into the app.,passcode_forgotten,11,i forgot the code i need to get into the app,0
"I don't know what my passcode is, can you help?",passcode_forgotten,10,i dont know what my passcode is can you help,0
How can i reset my passcode ?,passcode_forgotten,7,how can i reset my passcode,0
What can I do if my passcode won't work?,passcode_forgotten,9,what can i do if my passcode wont work,0
"I can't remember my app code, can you reset it?",passcode_forgotten,10,i cant remember my app code can you reset it,0
Can someone help with my passcode?,passcode_forgotten,6,can someone help with my passcode,0
"I tried to withdraw cash and got declined, why is that?",declined_cash_withdrawal,11,i tried to withdraw cash and got declined why is that,0
Why was I declined when I tried to get my money?,declined_cash_withdrawal,11,why was i declined when i tried to get my money,0
I could not access my money at the ATM,declined_cash_withdrawal,9,i could not access my money at the atm,0
"i needed money for a night out with the girls but i was declined, why?",declined_cash_withdrawal,15,i needed money for a night out with the girls but i was declined why,0
Why was I blocked from withdrawing from the ATM?,declined_cash_withdrawal,9,why was i blocked from withdrawing from the atm,0
I tried to get funds in hard cash but it was rejected!,declined_cash_withdrawal,12,i tried to get funds in hard cash but it was rejected,0
Why won't cash come out of the ATM?,declined_cash_withdrawal,8,why wont cash come out of the atm,0
My withdrawals were going smooth until I got declined today. What is going on?,declined_cash_withdrawal,14,my withdrawals were going smooth until i got declined today what is going on,0
I tried to use my card to withdrawal money from the ATM in Notting Hill but it didn't work. This is the first time I've tried using it. Is my card working?,declined_cash_withdrawal,32,i tried to use my card to withdrawal money from the atm in notting hill but it didnt work this is the first time ive tried using it is my card working,0
Why was my request for cash declined?,declined_cash_withdrawal,7,why was my request for cash declined,0
Where did my money go? I'm not able to withdraw it from my ATM.,declined_cash_withdrawal,14,where did my money go im not able to withdraw it from my atm,0
Why was my withdrawal declined,declined_cash_withdrawal,5,why was my withdrawal declined,0
How come I can't get money at the ATM,declined_cash_withdrawal,9,how come i cant get money at the atm,0
Why was my ATM withdrawal cancelled?,declined_cash_withdrawal,6,why was my atm withdrawal cancelled,0
I couldnt get cash in an ATM,declined_cash_withdrawal,7,i couldnt get cash in an atm,0
Why can't I get cash out?,declined_cash_withdrawal,6,why cant i get cash out,0
Why can't I take cash out of the ATM?,declined_cash_withdrawal,9,why cant i take cash out of the atm,0
Every ATM I visit is rejecting my card and I don't know why. There should be money on it. Can you check it to see if something is wrong or if I'm doing something wrong?,declined_cash_withdrawal,35,every atm i visit is rejecting my card and i dont know why there should be money on it can you check it to see if something is wrong or if im doing something wrong,0
I can't get money out of the ATM. Is my card actually working? It's the first time I tried using it,declined_cash_withdrawal,21,i cant get money out of the atm is my card actually working its the first time i tried using it,0
The ATM keeps declining my Transaction . I tried two different ATMs already Would you please check if everything is okay with my account?,declined_cash_withdrawal,24,the atm keeps declining my transaction i tried two different atms already would you please check if everything is okay with my account,0
Is there a reason my cash withdrawal was declined?,declined_cash_withdrawal,9,is there a reason my cash withdrawal was declined,0
My card won't let me withdraw money.,declined_cash_withdrawal,7,my card wont let me withdraw money,0
I can't withdraw money,declined_cash_withdrawal,4,i cant withdraw money,0
Could you tell me why my cash withdrawal was declined?,declined_cash_withdrawal,10,could you tell me why my cash withdrawal was declined,0
"The ATM would not give me cash,why?",declined_cash_withdrawal,7,the atm would not give me cashwhy,0
My ATM transaction was cancelled.,declined_cash_withdrawal,5,my atm transaction was cancelled,0
I was denied cash at an ATM,declined_cash_withdrawal,7,i was denied cash at an atm,0
I was not able to use the ATM to get cash,declined_cash_withdrawal,11,i was not able to use the atm to get cash,0
Why did I get declined when trying to get cash?,declined_cash_withdrawal,10,why did i get declined when trying to get cash,0
The ATM keeps declining my card! I tried two different ATMs already can you please check if everything is alright with my account??,declined_cash_withdrawal,23,the atm keeps declining my card i tried two different atms already can you please check if everything is alright with my account,0
Why wouldn't the ATM give me my money?,declined_cash_withdrawal,8,why wouldnt the atm give me my money,0
Why are my withdrawals suddenly being declined?,declined_cash_withdrawal,7,why are my withdrawals suddenly being declined,0
Can you tell me why I was declined from getting cash?,declined_cash_withdrawal,11,can you tell me why i was declined from getting cash,0
Why couldn't I make a withdrawal from the ATM?,declined_cash_withdrawal,9,why couldnt i make a withdrawal from the atm,0
Why is my ATM cash withdrawal not working?,declined_cash_withdrawal,8,why is my atm cash withdrawal not working,0
Is my card broken? I can't get cash out of the ATM,declined_cash_withdrawal,12,is my card broken i cant get cash out of the atm,0
I went to the Notting Hill ATM to use my card the first time for a cash withdrawal but it didn't work. Does this mean that my card isn't working yet?,declined_cash_withdrawal,31,i went to the notting hill atm to use my card the first time for a cash withdrawal but it didnt work does this mean that my card isnt working yet,0
i tried to withdraw money but was told i didn't have funds,declined_cash_withdrawal,12,i tried to withdraw money but was told i didnt have funds,0
The ATM keeps declining my Transaction . I tried two different ATMs already can you please check if everything is okay with my account?,declined_cash_withdrawal,24,the atm keeps declining my transaction i tried two different atms already can you please check if everything is okay with my account,0
"Please double check my card - withdrawal was working fine so far, but this morning on the way to work it suddenly got declined!",declined_cash_withdrawal,24,please double check my card withdrawal was working fine so far but this morning on the way to work it suddenly got declined,0
I was declined when trying to withdrawal cash!,declined_cash_withdrawal,8,i was declined when trying to withdrawal cash,0
I needed cash from the ATM but I couldn't get it.,declined_cash_withdrawal,11,i needed cash from the atm but i couldnt get it,0
My ATM withdrawal was declined.,declined_cash_withdrawal,5,my atm withdrawal was declined,0
"When I went to get cash, it was declined!",declined_cash_withdrawal,9,when i went to get cash it was declined,0
"Is my card working? It's the first time I tried using it I tried to get money out of an ATM, but got nothing.",declined_cash_withdrawal,24,is my card working its the first time i tried using it i tried to get money out of an atm but got nothing,0
The ATM machines keep declining my card and I don't know why. I thought I had money in my account. Why is this happening?,declined_cash_withdrawal,24,the atm machines keep declining my card and i dont know why i thought i had money in my account why is this happening,0
Why was my withdrawal requested cancelled by the ATM?,declined_cash_withdrawal,9,why was my withdrawal requested cancelled by the atm,0
I have tried using my card for the first time at the ATM of Notting Hill to withdrawal cash but it didn't work. Does this mean my card isn't working?,declined_cash_withdrawal,30,i have tried using my card for the first time at the atm of notting hill to withdrawal cash but it didnt work does this mean my card isnt working,0
A withdraw I tried to make at the ATM was declined I don't know why.,declined_cash_withdrawal,15,a withdraw i tried to make at the atm was declined i dont know why,0
Tried using my ATM card earlier at one of your locations for the first time.  It didn't work.  What is going on?,declined_cash_withdrawal,22,tried using my atm card earlier at one of your locations for the first time it didnt work what is going on,0
Why can't I take money from my account?,declined_cash_withdrawal,8,why cant i take money from my account,0
"This morning I wanted to make a withdrawal before work, but my card was declined! Please double check it for me as this is the first time it was declined.",declined_cash_withdrawal,30,this morning i wanted to make a withdrawal before work but my card was declined please double check it for me as this is the first time it was declined,0
Why was I declined from getting cash?,declined_cash_withdrawal,7,why was i declined from getting cash,0
"I tried to get money out of the Notting Hill ATM earlier, but wasn't able to. Is my card working okay? It's the first time I tried using it.",declined_cash_withdrawal,29,i tried to get money out of the notting hill atm earlier but wasnt able to is my card working okay its the first time i tried using it,0
My ATM card isn't working for a withdrawl,declined_cash_withdrawal,8,my atm card isnt working for a withdrawl,0
Is my card actually working? It's the first time I tried using it,declined_cash_withdrawal,13,is my card actually working its the first time i tried using it,0
Is there a reason why my card was declined when I attempted to withdraw money?,declined_cash_withdrawal,15,is there a reason why my card was declined when i attempted to withdraw money,0
Is the ATM broken? I can't get cash from it.,declined_cash_withdrawal,10,is the atm broken i cant get cash from it,0
what is my monthly spending limit because i was refused my money at an atm,declined_cash_withdrawal,15,what is my monthly spending limit because i was refused my money at an atm,0
I can't get cash from the ATM!,declined_cash_withdrawal,7,i cant get cash from the atm,0
"When I tried to access my cash, I wasn't allowed!",declined_cash_withdrawal,10,when i tried to access my cash i wasnt allowed,0
"My card has been declined by two separate ATM, and I'm worried something is wrong with my account. Would you please see if my account is okay?",declined_cash_withdrawal,27,my card has been declined by two separate atm and im worried something is wrong with my account would you please see if my account is okay,0
Has my account been frozen?  I tried to use my card but the ATM would not dispense cash.,declined_cash_withdrawal,18,has my account been frozen i tried to use my card but the atm would not dispense cash,0
I tried to withdraw cash from the ATM machine and it did not work. Can you tell me why?,declined_cash_withdrawal,19,i tried to withdraw cash from the atm machine and it did not work can you tell me why,0
ATM withdrawal not working.,declined_cash_withdrawal,4,atm withdrawal not working,0
I tried using my ATM card at your Notting Hill location today.  It did not work.  Am I doing something wrong?,declined_cash_withdrawal,21,i tried using my atm card at your notting hill location today it did not work am i doing something wrong,0
"I tried to get money out of an ATM in Notting Hill earlier, but it didn't work. Is my card actually working? It's the first time I tried using it",declined_cash_withdrawal,30,i tried to get money out of an atm in notting hill earlier but it didnt work is my card actually working its the first time i tried using it,0
I cannot withdraw money from the ATM,declined_cash_withdrawal,7,i cannot withdraw money from the atm,0
My withdrawal from the ATM was cancelled.,declined_cash_withdrawal,7,my withdrawal from the atm was cancelled,0
I'm trying to take money from my account but its not letting me. Help!,declined_cash_withdrawal,14,im trying to take money from my account but its not letting me help,0
Why won't the ATM let me withdraw money?,declined_cash_withdrawal,8,why wont the atm let me withdraw money,0
My cash withdrawal was declined.  Why?,declined_cash_withdrawal,6,my cash withdrawal was declined why,0
Why couldn't I get cash from an ATM?,declined_cash_withdrawal,8,why couldnt i get cash from an atm,0
I attempted to get cash in the ATM but it was not authorized,declined_cash_withdrawal,13,i attempted to get cash in the atm but it was not authorized,0
Is there something wrong with my ATM Card?  Tried using it earlier and it did not work.,declined_cash_withdrawal,17,is there something wrong with my atm card tried using it earlier and it did not work,0
The ATM keeps rejecting my Payment. I tried two different ATMs but did not work .Can you please check if everything is okay with my account?,declined_cash_withdrawal,26,the atm keeps rejecting my payment i tried two different atms but did not work can you please check if everything is okay with my account,0
Why can't I withdraw cash from this ATM?,declined_cash_withdrawal,8,why cant i withdraw cash from this atm,0
I was getting some cash out of the ATM but it cancelled on me without warning.,declined_cash_withdrawal,16,i was getting some cash out of the atm but it cancelled on me without warning,0
I wasn't able to withdraw money at an ATM,declined_cash_withdrawal,9,i wasnt able to withdraw money at an atm,0
Why can't I withdraw funds from my account?,declined_cash_withdrawal,8,why cant i withdraw funds from my account,0
I tried to get cash in the ATM but it was not approved,declined_cash_withdrawal,13,i tried to get cash in the atm but it was not approved,0
My card rejected a cash withdrawal. Why?,declined_cash_withdrawal,7,my card rejected a cash withdrawal why,0
Why was my cash withdrawal declined by the ATM?,declined_cash_withdrawal,9,why was my cash withdrawal declined by the atm,0
I could not get the ATM to work,declined_cash_withdrawal,8,i could not get the atm to work,0
totally unacceptable.  I'm stranded with no cash because the ATM wouldn't give me any money!,declined_cash_withdrawal,15,totally unacceptable im stranded with no cash because the atm wouldnt give me any money,0
Help! My card isn't working at the ATM and I know I used the right PIN. Trying to get my money.,declined_cash_withdrawal,21,help my card isnt working at the atm and i know i used the right pin trying to get my money,0
I tried to pull cash from an ATM but it wouldn't let me.,declined_cash_withdrawal,13,i tried to pull cash from an atm but it wouldnt let me,0
"I tried to get money out of the Notting Hill ATM earlier, but I wasn't able to get it to work. Is my card with issue? It's the first time I tried using it.",declined_cash_withdrawal,34,i tried to get money out of the notting hill atm earlier but i wasnt able to get it to work is my card with issue its the first time i tried using it,0
Can you please tell me why I cant get money from the ATM?,declined_cash_withdrawal,13,can you please tell me why i cant get money from the atm,0
"How do I get money from an ATM using my card? I can't seem to get it to work? I used the pin I had, but maybe it's wrong? What do I need to do to fix this?",declined_cash_withdrawal,38,how do i get money from an atm using my card i cant seem to get it to work i used the pin i had but maybe its wrong what do i need to do to fix this,0
"Hello, is there any way to double check my card? I have never had issues with withdraws in the past, but this morning on the way to work it was unexpectedly declined.",declined_cash_withdrawal,32,hello is there any way to double check my card i have never had issues with withdraws in the past but this morning on the way to work it was unexpectedly declined,0
My card didn't work at the ATM in Notting Hill.  Is my card working?,declined_cash_withdrawal,14,my card didnt work at the atm in notting hill is my card working,0
Why am I not able to get cash from the ATM?,declined_cash_withdrawal,11,why am i not able to get cash from the atm,0
my card was frozen due to putting in the wrong pin too much.  how many tries do i have,declined_cash_withdrawal,19,my card was frozen due to putting in the wrong pin too much how many tries do i have,0
I cant get money out of the ATM with my card.  I just put my card in the ATM but it will not allow me to take any money out.  What do I need to do to fix this?,declined_cash_withdrawal,39,i cant get money out of the atm with my card i just put my card in the atm but it will not allow me to take any money out what do i need to do to fix this,0
Why was I not able to take cash from the ATM?,declined_cash_withdrawal,11,why was i not able to take cash from the atm,0
"Would you please check my Card. As Withdrawal was working fine so far, but this morning suddenly got declined. Can you please check the problem?",declined_cash_withdrawal,25,would you please check my card as withdrawal was working fine so far but this morning suddenly got declined can you please check the problem,0
Why would the ATM machine fail to give me the cash withdrawal I requested?,declined_cash_withdrawal,14,why would the atm machine fail to give me the cash withdrawal i requested,0
I am having trouble withdrawing cash.,declined_cash_withdrawal,6,i am having trouble withdrawing cash,0
Why is the ATM not allowing me to get cash?,declined_cash_withdrawal,10,why is the atm not allowing me to get cash,0
Why can I not take out cash?,declined_cash_withdrawal,7,why can i not take out cash,0
I tried to get cash but it was declined!,declined_cash_withdrawal,9,i tried to get cash but it was declined,0
"Hi, I am unable to use my card in ATM. I had tried my card in two ATMs but both ATMs declined it. Could you please check my account?",declined_cash_withdrawal,29,hi i am unable to use my card in atm i had tried my card in two atms but both atms declined it could you please check my account,0
The ATM won't let me take out cash,declined_cash_withdrawal,8,the atm wont let me take out cash,0
I'm not able to withdraw money from the ATM but I'm not sure why.,declined_cash_withdrawal,14,im not able to withdraw money from the atm but im not sure why,0
why wouldnt the atm give me money,declined_cash_withdrawal,7,why wouldnt the atm give me money,0
"My cash withdrawal was declined, why?",declined_cash_withdrawal,6,my cash withdrawal was declined why,0
"I think there may be something wrong with my card. I have never had issues with withdraws before, but this morning on the way to work it was suddenly declined.",declined_cash_withdrawal,30,i think there may be something wrong with my card i have never had issues with withdraws before but this morning on the way to work it was suddenly declined,0
Why can I not get cash from the ATM?,declined_cash_withdrawal,9,why can i not get cash from the atm,0
Why was I not able to get cash from the ATM?,declined_cash_withdrawal,11,why was i not able to get cash from the atm,0
My card doesn't work. I can't get cash out at an ATM,declined_cash_withdrawal,12,my card doesnt work i cant get cash out at an atm,0
Why am I not able to withdraw cash from this ATM?,declined_cash_withdrawal,11,why am i not able to withdraw cash from this atm,0
Why can't I withdraw money?,declined_cash_withdrawal,5,why cant i withdraw money,0
The atm wouldn't give out cash,declined_cash_withdrawal,6,the atm wouldnt give out cash,0
What caused my cash withdrawal to be declined?,declined_cash_withdrawal,8,what caused my cash withdrawal to be declined,0
Why wont the ATM give me cash?,declined_cash_withdrawal,7,why wont the atm give me cash,0
Why do I get declined when I try to withdraw cash?,declined_cash_withdrawal,11,why do i get declined when i try to withdraw cash,0
What was the cause for my card to be declined?,declined_cash_withdrawal,10,what was the cause for my card to be declined,0
The ATM cancelled a transaction on me when I was trying to get some cash out.,declined_cash_withdrawal,16,the atm cancelled a transaction on me when i was trying to get some cash out,0
Why can't I get cash from the ATM?,declined_cash_withdrawal,8,why cant i get cash from the atm,0
atm refused to give me money,declined_cash_withdrawal,6,atm refused to give me money,0
I was declined when I tried to withdraw cash!,declined_cash_withdrawal,9,i was declined when i tried to withdraw cash,0
I couldn't get money from the ATM,declined_cash_withdrawal,7,i couldnt get money from the atm,0
I tried to use the ATM today but it would not accept my card.,declined_cash_withdrawal,14,i tried to use the atm today but it would not accept my card,0
The ATM wouldn't let me withdraw cash.,declined_cash_withdrawal,7,the atm wouldnt let me withdraw cash,0
"I tried to get money out of the Notting Hill ATM earlier, but I wasn't able to get anything out. Is there a problem with my card? It's the first time I tried using it.",declined_cash_withdrawal,35,i tried to get money out of the notting hill atm earlier but i wasnt able to get anything out is there a problem with my card its the first time i tried using it,0
Please help me with my card. As i have tried to use my card in two different ATMs but repeatedly it was declining by ATM.,declined_cash_withdrawal,25,please help me with my card as i have tried to use my card in two different atms but repeatedly it was declining by atm,0
The ATM wouldn't allow me to withdraw money,declined_cash_withdrawal,8,the atm wouldnt allow me to withdraw money,0
Why am I unable to withdraw my money through this card?,declined_cash_withdrawal,11,why am i unable to withdraw my money through this card,0
Is there a problem with my account? When I tried to withdraw cash at an ATM I was denied.,declined_cash_withdrawal,19,is there a problem with my account when i tried to withdraw cash at an atm i was denied,0
ATM apparently not working?  Couldn't access funds in my account?,declined_cash_withdrawal,10,atm apparently not working couldnt access funds in my account,0
Why is my card being declined at the ATM? I have tried multiple ATMs and i keep running into the same problem. Could you verify that everything is okay with my account?,declined_cash_withdrawal,32,why is my card being declined at the atm i have tried multiple atms and i keep running into the same problem could you verify that everything is okay with my account,0
